item_id,group_id,item_type,course_code,min_credits,department_prefix,min_cgpa,program_name,year_standing,notes
46572007,46572,COURSE,MBTC73H3,,,,,,
87896000,87896,COURSE,MBTC52H3,,,,,,
87896001,87896,COURSE,MBTC98H3,,,,,,
15192000,15192,COURSE,MBTB30H3,,,,,,
15192001,15192,COURSE,MBTB51H3,,,,,,
15192002,15192,COURSE,MBTB11H3,,,,,,
15192003,15192,COURSE,MBTB12H3,,,,,,
15192004,15192,COURSE,MBTC60H3,,,,,,
15192005,15192,COURSE,MBTC71H3,,,,,,
15192006,15192,COURSE,MBTC66H3,,,,,,
15192007,15192,COURSE,MBTC73H3,,,,,,
58814000,58814,COURSE,MBTC52H3,,,,,,
58814001,58814,COURSE,MBTC98H3,,,,,,
65606000,65606,COURSE,MBTB30H3,,,,,,
65606001,65606,COURSE,MBTB51H3,,,,,,
65606002,65606,COURSE,MBTB11H3,,,,,,
65606003,65606,COURSE,MBTB12H3,,,,,,
65606004,65606,COURSE,MBTC60H3,,,,,,
65606005,65606,COURSE,MBTC71H3,,,,,,
65606006,65606,COURSE,MBTC66H3,,,,,,
65606007,65606,COURSE,MBTC73H3,,,,,,
98437000,98437,COURSE,MBTC52H3,,,,,,
60444000,60444,COURSE,MBTB30H3,,,,,,
60444001,60444,COURSE,MBTB51H3,,,,,,
60444002,60444,COURSE,MBTB11H3,,,,,,
60444003,60444,COURSE,MBTB12H3,,,,,,
60444004,60444,COURSE,MBTC60H3,,,,,,
60444005,60444,COURSE,MBTC71H3,,,,,,
60444006,60444,COURSE,MBTC66H3,,,,,,
60444007,60444,COURSE,MBTC73H3,,,,,,
476000,476,COURSE,MBTC52H3,,,,,,
476001,476,COURSE,MBTC98H3,,,,,,
35184000,35184,COURSE,MDSA11H3,,,,,,
35184001,35184,COURSE,MDSC63H3,,,,,,
35184002,35184,COURSE,MDSA13H3,,,,,,
35184003,35184,COURSE,MDSA02H3,,,,,,
6546000,6546,COURSE,MDSA10H3,,,,,,
6546001,6546,COURSE,MDSA11H3,,,,,,
6546002,6546,COURSE,MDSA12H3,,,,,,
6546003,6546,COURSE,MDSA13H3,,,,,,
6546004,6546,COURSE,MDSA10H3,,,,,,
6546005,6546,COURSE,MDSA11H3,,,,,,
6546006,6546,COURSE,JOUA01H3,,,,,,
6546007,6546,COURSE,JOUA02H3,,,,,,
6546008,6546,COURSE,MDSA11H3,,,,,,
6546009,6546,COURSE,MDSA13H3,,,,,,
35367000,35367,COURSE,MDSA11H3,,,,,,
35367001,35367,COURSE,MDSC63H3,,,,,,
35367002,35367,COURSE,VPHA46H3,,,,,,
3803000,3803,COURSE,MDSA10H3,,,,,,
3803001,3803,COURSE,MDSA01H3,,,,,,
3803002,3803,COURSE,MDSA11H3,,,,,,
3803003,3803,COURSE,MDSA11H3,,,,,,
3803004,3803,COURSE,MDSA13H3,,,,,,
3803005,3803,COURSE,MDSA02H3,,,,,,
3803006,3803,PROGRAM_ENROLLMENT,,,,,major,,
89363000,89363,COURSE,MDSA10H3,,,,,,
89363001,89363,COURSE,MDSA01H3,,,,,,
89363002,89363,COURSE,MDSA11H3,,,,,,
89363003,89363,COURSE,MDSA11H3,,,,,,
89363004,89363,COURSE,MDSA13H3,,,,,,
89363005,89363,COURSE,MDSA02H3,,,,,,
89363006,89363,PROGRAM_ENROLLMENT,,,,,major,,
34608000,34608,COURSE,MDSA10H3,,,,,,
34608001,34608,COURSE,MDSA01H3,,,,,,
34608002,34608,COURSE,MDSA11H3,,,,,,
34608003,34608,COURSE,MDSA13H3,,,,,,
34608004,34608,COURSE,MDSA02H3,,,,,,
34608005,34608,PROGRAM_ENROLLMENT,,,,,major,,
6725000,6725,COURSE,MDSA10H3,,,,,,
6725001,6725,COURSE,MDSA01H3,,,,,,
6725002,6725,COURSE,MDSA11H3,,,,,,
6725003,6725,COURSE,MDSA13H3,,,,,,
6725004,6725,COURSE,MDSA02H3,,,,,,
6725005,6725,COURSE,MDSA11H3,,,,,,
6725006,6725,COURSE,MDSA13H3,,,,,,
6725007,6725,COURSE,MDSA02H3,,,,,,
6725008,6725,PROGRAM_ENROLLMENT,,,,,major,,
69896000,69896,COURSE,MDSA10H3,,,,,,
69896001,69896,COURSE,MDSA01H3,,,,,,
69896002,69896,COURSE,MDSA11H3,,,,,,
69896003,69896,COURSE,MDSA13H3,,,,,,
69896004,69896,COURSE,MDSA02H3,,,,,,
69896005,69896,COURSE,MDSA11H3,,,,,,
69896006,69896,COURSE,MDSA13H3,,,,,,
69896007,69896,COURSE,MDSA02H3,,,,,,
69896008,69896,PROGRAM_ENROLLMENT,,,,,major,,
24820000,24820,COURSE,ANTA02H3,,,,,,
24820001,24820,COURSE,MDSA10H3,,,,,,
24820002,24820,COURSE,MDSA01H3,,,,,,
24820003,24820,MIN_CREDITS_TOTAL,,2.0,,,,,
91937000,91937,COURSE,MDSA10H3,,,,,,
91937001,91937,COURSE,MDSA01H3,,,,,,
91937002,91937,COURSE,MDSA11H3,,,,,,
91937003,91937,COURSE,MDSA13H3,,,,,,
91937004,91937,COURSE,MDSA02H3,,,,,,
91937005,91937,COURSE,MDSA11H3,,,,,,
91937006,91937,COURSE,MDSA13H3,,,,,,
91937007,91937,COURSE,MDSA02H3,,,,,,
91937008,91937,PROGRAM_ENROLLMENT,,,,,major,,
1089000,1089,COURSE,MDSA10H3,,,,,,
1089001,1089,COURSE,MDSA01H3,,,,,,
1089002,1089,COURSE,MDSA11H3,,,,,,
1089003,1089,COURSE,MDSA13H3,,,,,,
1089004,1089,COURSE,MDSA02H3,,,,,,
1089005,1089,COURSE,MDSA11H3,,,,,,
1089006,1089,COURSE,MDSA13H3,,,,,,
1089007,1089,COURSE,MDSA02H3,,,,,,
1089008,1089,PROGRAM_ENROLLMENT,,,,,major,,
70631000,70631,COURSE,MDSA10H3,,,,,,
70631001,70631,COURSE,MDSA01H3,,,,,,
70631002,70631,COURSE,MDSA11H3,,,,,,
70631003,70631,COURSE,MDSA13H3,,,,,,
70631004,70631,COURSE,MDSA02H3,,,,,,
70631005,70631,PROGRAM_ENROLLMENT,,,,,major,,
93537000,93537,COURSE,MDSA11H3,,,,,,
93537001,93537,COURSE,MDSA01H3,,,,,,
93537002,93537,MIN_CREDITS_TOTAL,,4.0,,,,,
54758000,54758,COURSE,MDSA10H3,,,,,,
54758001,54758,COURSE,MDSA01H3,,,,,,
54758002,54758,COURSE,MDSA11H3,,,,,,
54758003,54758,COURSE,MDSA12H3,,,,,,
54758004,54758,COURSE,MDSA13H3,,,,,,
54758005,54758,COURSE,MDSA02H3,,,,,,
54758006,54758,COURSE,JOUA01H3,,,,,,
54758007,54758,COURSE,JOUA02H3,,,,,,
54758008,54758,COURSE,MDSA11H3,,,,,,
54758009,54758,COURSE,MDSA13H3,,,,,,
54758010,54758,COURSE,MDSA02H3,,,,,,
54758011,54758,COURSE,SOCB58H3,,,,,,
54758012,54758,PROGRAM_ENROLLMENT,,,,,major,,
28976000,28976,COURSE,MDSA10H3,,,,,,
28976001,28976,COURSE,MDSA01H3,,,,,,
28976002,28976,COURSE,MDSA11H3,,,,,,
28976003,28976,COURSE,MDSA13H3,,,,,,
28976004,28976,COURSE,MDSA02H3,,,,,,
28976005,28976,COURSE,MDSA11H3,,,,,,
28976006,28976,COURSE,MDSA13H3,,,,,,
28976007,28976,COURSE,MDSA02H3,,,,,,
28976008,28976,PROGRAM_ENROLLMENT,,,,,major,,
25209000,25209,COURSE,MDSA10H3,,,,,,
25209001,25209,COURSE,MDSA01H3,,,,,,
25209002,25209,COURSE,MDSA11H3,,,,,,
25209003,25209,COURSE,MDSA13H3,,,,,,
25209004,25209,COURSE,MDSA02H3,,,,,,
25209005,25209,COURSE,MDSA11H3,,,,,,
25209006,25209,COURSE,MDSA13H3,,,,,,
25209007,25209,COURSE,MDSA02H3,,,,,,
25209008,25209,PROGRAM_ENROLLMENT,,,,,major,,
67897000,67897,PROGRAM_ENROLLMENT,,,,,major,,
67897001,67897,MIN_CREDITS_DEPT,,3.0,MAJ,,,,
14068000,14068,MIN_CREDITS_TOTAL,,2.0,,,,,
14068001,14068,MIN_CREDITS_TOTAL,,4.5,,,,,
84499000,84499,COURSE,MDSB22H3,,,,,,
84499001,84499,COURSE,MDSB22H3,,,,,,
84499002,84499,PROGRAM_ENROLLMENT,,,,,major,,
84499003,84499,MIN_CREDITS_DEPT,,3.0,MAJ,,,,
84499004,84499,MIN_CREDITS_DEPT,,2.0,MIN,,,,
37442000,37442,PROGRAM_ENROLLMENT,,,,,major,,
37442001,37442,MIN_CREDITS_DEPT,,3.0,MAJ,,,,
37442002,37442,MIN_CREDITS_DEPT,,2.0,MIN,,,,
71704000,71704,MIN_CREDITS_TOTAL,,4.0,,,,,
39521000,39521,PROGRAM_ENROLLMENT,,,,,major,,
39521001,39521,MIN_CREDITS_TOTAL,,3.0,,,,,
24716000,24716,COURSE,ANTB19H3,,,,,,
24716001,24716,COURSE,ANTB20H3,,,,,,
24716002,24716,MIN_CREDITS_TOTAL,,4.0,,,,,
17218000,17218,PROGRAM_ENROLLMENT,,,,,major,,
17218001,17218,MIN_CREDITS_DEPT,,3.0,MAJ,,,,
17218002,17218,MIN_CREDITS_DEPT,,2.0,MIN,,,,
23487000,23487,PROGRAM_ENROLLMENT,,,,,major,,
23487001,23487,MIN_CREDITS_DEPT,,3.0,MAJ,,,,
23487002,23487,MIN_CREDITS_DEPT,,2.0,MIN,,,,
62371000,62371,MIN_CREDITS_TOTAL,,2.0,,,,,
62371001,62371,MIN_CREDITS_TOTAL,,4.5,,,,,
50580000,50580,COURSE,MDSB21H3,,,,,,
50580001,50580,COURSE,MDSB21H3,,,,,,
50580002,50580,PROGRAM_ENROLLMENT,,,,,major,,
50580003,50580,MIN_CREDITS_DEPT,,3.0,MAJ,,,,
50580004,50580,MIN_CREDITS_DEPT,,2.0,MIN,,,,
79012000,79012,PROGRAM_ENROLLMENT,,,,,major,,
79012001,79012,MIN_CREDITS_DEPT,,3.0,MAJ,,,,
79012002,79012,MIN_CREDITS_DEPT,,2.0,MIN,,,,
75508000,75508,PROGRAM_ENROLLMENT,,,,,major,,
75508001,75508,MIN_CREDITS_TOTAL,,3.0,,,,,
75508002,75508,MIN_CREDITS_TOTAL,,2.0,,,,,
29676000,29676,MIN_CREDITS_TOTAL,,2.0,,,,,
34495000,34495,PROGRAM_ENROLLMENT,,,,,major,,
34495001,34495,MIN_CREDITS_TOTAL,,3.0,,,,,
10657000,10657,PROGRAM_ENROLLMENT,,,,,major,,
10657001,10657,MIN_CREDITS_TOTAL,,3.0,,,,,
10657002,10657,MIN_CREDITS_DEPT,,2.0,MIN,,,,
93321000,93321,MIN_CREDITS_TOTAL,,4.0,,,,,
52258000,52258,MIN_CREDITS_TOTAL,,2.0,,,,,
52258001,52258,MIN_CREDITS_TOTAL,,4.5,,,,,
47513000,47513,MIN_CREDITS_TOTAL,,2.0,,,,,
47513001,47513,MIN_CREDITS_TOTAL,,4.5,,,,,
7731000,7731,COURSE,ANTB19H3,,,,,,
7731001,7731,COURSE,ANTB20H3,,,,,,
7731002,7731,MIN_CREDITS_TOTAL,,4.0,,,,,
7731003,7731,MIN_CREDITS_TOTAL,,2.0,,,,,
7731004,7731,MIN_CREDITS_TOTAL,,4.5,,,,,
8328000,8328,COURSE,MDSA01H3,,,,,,
8328001,8328,COURSE,MDSA10H3,,,,,,
8328002,8328,COURSE,MDSB05H3,,,,,,
8328003,8328,COURSE,MDSB32H3,,,,,,
8328004,8328,COURSE,JOUA01H3,,,,,,
8328005,8328,COURSE,JOUA02H3,,,,,,
8328006,8328,MIN_CREDITS_TOTAL,,4.5,,,,,
43535000,43535,MIN_CREDITS_TOTAL,,2.0,,,,,
57893000,57893,MIN_CREDITS_TOTAL,,3.0,,,,,
57893001,57893,MIN_CREDITS_TOTAL,,1.0,,,,,
68037000,68037,MIN_CREDITS_TOTAL,,3.0,,,,,
68037001,68037,MIN_CREDITS_TOTAL,,1.0,,,,,
50965000,50965,PROGRAM_ENROLLMENT,,,,,major,,
50965001,50965,MIN_CREDITS_DEPT,,2.5,MAJ,,,,
53533000,53533,COURSE,MGAB01H3,,,,,,
29340000,29340,COURSE,MGEA02H3,,,,,,
29340001,29340,COURSE,MGEA06H3,,,,,,
29340002,29340,COURSE,MGEA01H3,,,,,,
29340003,29340,COURSE,MGEA05H3,,,,,,
29340004,29340,COURSE,MGAB01H3,,,,,,
46333000,46333,COURSE,MGAB03H3,,,,,,
46333001,46333,COURSE,MGAB02H3,,,,,,
46333002,46333,COURSE,MGTA38H3,,,,,,
46333003,46333,COURSE,MGTA35H3,,,,,,
46333004,46333,COURSE,MGTA36H3,,,,,,
18106000,18106,COURSE,MGAC01H3,,,,,,
37972000,37972,COURSE,MGAB03H3,,,,,,
811000,811,COURSE,MGAC01H3,,,,,,
13520000,13520,COURSE,MGAB01H3,,,,,,
13520001,13520,COURSE,MGAB02H3,,,,,,
13520002,13520,COURSE,MGAB03H3,,,,,,
13520003,13520,MIN_CREDITS_DEPT,,10.0,LEA,,,,
80450000,80450,COURSE,MGAB03H3,,,,,,
80450001,80450,COURSE,MGHB02H3,,,,,,
11783000,11783,COURSE,MGAB02H3,,,,,,
11783001,11783,COURSE,MGAB03H3,,,,,,
76545000,76545,COURSE,MGAC10H3,,,,,,
58658000,58658,COURSE,MGAB03H3,,,,,,
58658001,58658,COURSE,MGHB02H3,,,,,,
20313000,20313,COURSE,MGAC01H3,,,,,,
20313001,20313,COURSE,MGSC30H3,,,,,,
51012000,51012,COURSE,MGAC01H3,,,,,,
51012001,51012,COURSE,MGAC02H3,,,,,,
66937000,66937,COURSE,MGAC01H3,,,,,,
66937001,66937,COURSE,MGAC02H3,,,,,,
63030000,63030,COURSE,MGAC50H3,,,,,,
96110000,96110,COURSE,MGAC02H3,,,,,,
96110001,96110,COURSE,MGAC03H3,,,,,,
96110002,96110,COURSE,MGAC10H3,,,,,,
96110003,96110,COURSE,MGAC50H3,,,,,,
64198000,64198,COURSE,MGAB02H3,,,,,,
64198001,64198,COURSE,MGAB03H3,,,,,,
88649000,88649,COURSE,MGAB02H3,,,,,,
88649001,88649,COURSE,MGAB03H3,,,,,,
47426000,47426,COURSE,MGEA01H3,,,,,,
47426001,47426,COURSE,MGEA02H3,,,,,,
47426002,47426,COURSE,MGEA05H3,,,,,,
47426003,47426,COURSE,MGEA06H3,,,,,,
2913000,2913,COURSE,MGEA02H3,,,,,,
2913001,2913,COURSE,MGEA06H3,,,,,,
2913002,2913,COURSE,MATA34H3,,,,,,
2913003,2913,COURSE,MGEA02H3,,,,,,
2913004,2913,COURSE,MGEA06H3,,,,,,
2913005,2913,COURSE,MATA29H3,,,,,,
2913006,2913,COURSE,MATA30H3,,,,,,
2913007,2913,COURSE,MATA31H3,,,,,,
2913008,2913,COURSE,MATA32H3,,,,,,
2913009,2913,COURSE,MATA33H3,,,,,,
2913010,2913,COURSE,MATA35H3,,,,,,
2913011,2913,COURSE,MATA36H3,,,,,,
2913012,2913,COURSE,MATA37H3,,,,,,
7066000,7066,COURSE,MGEA01H3,,,,,,
7066001,7066,COURSE,MGEA02H3,,,,,,
7066002,7066,COURSE,MGEA05H3,,,,,,
7066003,7066,COURSE,MGEA06H3,,,,,,
21539000,21539,COURSE,MGEA02H3,,,,,,
21539001,21539,COURSE,MGEA06H3,,,,,,
21539002,21539,COURSE,MATA34H3,,,,,,
21539003,21539,COURSE,MGEA02H3,,,,,,
21539004,21539,COURSE,MGEA06H3,,,,,,
21539005,21539,COURSE,MATA29H3,,,,,,
21539006,21539,COURSE,MATA30H3,,,,,,
21539007,21539,COURSE,MATA31H3,,,,,,
21539008,21539,COURSE,MATA32H3,,,,,,
21539009,21539,COURSE,MATA33H3,,,,,,
21539010,21539,COURSE,MATA35H3,,,,,,
21539011,21539,COURSE,MATA36H3,,,,,,
21539012,21539,COURSE,MATA37H3,,,,,,
11368000,11368,COURSE,MGEA02H3,,,,,,
11368001,11368,COURSE,MGEA06H3,,,,,,
11368002,11368,COURSE,MATA34H3,,,,,,
11368003,11368,COURSE,MGEA02H3,,,,,,
11368004,11368,COURSE,MGEA06H3,,,,,,
11368005,11368,COURSE,MATA29H3,,,,,,
11368006,11368,COURSE,MATA30H3,,,,,,
11368007,11368,COURSE,MATA31H3,,,,,,
11368008,11368,COURSE,MATA32H3,,,,,,
11368009,11368,COURSE,MATA33H3,,,,,,
11368010,11368,COURSE,MATA35H3,,,,,,
11368011,11368,COURSE,MATA36H3,,,,,,
11368012,11368,COURSE,MATA37H3,,,,,,
46761000,46761,COURSE,MGEB11H3,,,,,,
46761001,46761,COURSE,STAB57H3,,,,,,
54825000,54825,COURSE,MGEA01H3,,,,,,
54825001,54825,COURSE,MGEA02H3,,,,,,
54825002,54825,COURSE,MGEA05H3,,,,,,
54825003,54825,COURSE,MGEA06H3,,,,,,
69261000,69261,COURSE,MGEA01H3,,,,,,
69261001,69261,COURSE,MGEA02H3,,,,,,
69261002,69261,COURSE,MGEA05H3,,,,,,
69261003,69261,COURSE,MGEA06H3,,,,,,
26174000,26174,COURSE,MGEB01H3,,,,,,
26174001,26174,COURSE,MGEB02H3,,,,,,
52711000,52711,COURSE,MGEB02H3,,,,,,
21231000,21231,COURSE,MGEB06H3,,,,,,
99717000,99717,COURSE,MGEB02H3,,,,,,
99717001,99717,COURSE,MGEB06H3,,,,,,
78270000,78270,COURSE,MGEB12H3,,,,,,
15380000,15380,COURSE,MGEB01H3,,,,,,
15380001,15380,COURSE,MGEB02H3,,,,,,
58915000,58915,COURSE,MGEB02H3,,,,,,
58915001,58915,COURSE,MGEB02H3,,,,,,
58915002,58915,COURSE,MGEC02H3,,,,,,
77848000,77848,COURSE,MGEB02H3,,,,,,
77848001,77848,COURSE,MGEB06H3,,,,,,
49472000,49472,COURSE,MGEB02H3,,,,,,
49472001,49472,COURSE,MGEB06H3,,,,,,
22480000,22480,COURSE,MGEB01H3,,,,,,
22480001,22480,COURSE,MGEB02H3,,,,,,
17431000,17431,COURSE,MGEB01H3,,,,,,
17431001,17431,COURSE,MGEB02H3,,,,,,
30919000,30919,COURSE,MGEB02H3,,,,,,
53931000,53931,COURSE,MGEB01H3,,,,,,
53931001,53931,COURSE,MGEB02H3,,,,,,
67441000,67441,COURSE,MGEB01H3,,,,,,
67441001,67441,COURSE,MGEB02H3,,,,,,
67441002,67441,COURSE,MGEB05H3,,,,,,
67441003,67441,COURSE,MGEB06H3,,,,,,
55108000,55108,COURSE,MGEB01H3,,,,,,
55108001,55108,COURSE,MGEB02H3,,,,,,
15752000,15752,COURSE,MGEB02H3,,,,,,
34432000,34432,COURSE,MGEB12H3,,,,,,
46118000,46118,COURSE,MGEB02H3,,,,,,
24177000,24177,COURSE,MGEB01H3,,,,,,
24177001,24177,COURSE,MGEB02H3,,,,,,
68850000,68850,COURSE,MGEB02H3,,,,,,
14221000,14221,COURSE,MGEB05H3,,,,,,
14221001,14221,COURSE,MGEB06H3,,,,,,
69823000,69823,COURSE,MGEB02H3,,,,,,
69823001,69823,COURSE,MGEB01H3,,,,,,
69823002,69823,COURSE,MATA34H3,,,,,,
69823003,69823,COURSE,MGEB01H3,,,,,,
69823004,69823,COURSE,MATA29H3,,,,,,
69823005,69823,COURSE,MATA30H3,,,,,,
69823006,69823,COURSE,MATA31H3,,,,,,
69823007,69823,COURSE,MATA32H3,,,,,,
69823008,69823,COURSE,MATA33H3,,,,,,
69823009,69823,COURSE,MATA35H3,,,,,,
69823010,69823,COURSE,MATA36H3,,,,,,
69823011,69823,COURSE,MATA37H3,,,,,,
37057000,37057,COURSE,MGEB02H3,,,,,,
37057001,37057,COURSE,MGEB12H3,,,,,,
16291000,16291,COURSE,MGEB05H3,,,,,,
16291001,16291,COURSE,MGEB06H3,,,,,,
35112000,35112,COURSE,MGEB02H3,,,,,,
35112001,35112,COURSE,MGEB06H3,,,,,,
35112002,35112,COURSE,MGEB12H3,,,,,,
60186000,60186,COURSE,MGEB01H3,,,,,,
60186001,60186,COURSE,MGEB02H3,,,,,,
50349000,50349,COURSE,MGEB01H3,,,,,,
50349001,50349,COURSE,MGEB02H3,,,,,,
2050000,2050,COURSE,MGEB01H3,,,,,,
2050001,2050,COURSE,MGEB02H3,,,,,,
12086000,12086,COURSE,MGEB01H3,,,,,,
12086001,12086,COURSE,MGEB02H3,,,,,,
4218000,4218,COURSE,MGEB01H3,,,,,,
4218001,4218,COURSE,MGEB02H3,,,,,,
4218002,4218,COURSE,MGEB05H3,,,,,,
4218003,4218,COURSE,MGEB06H3,,,,,,
43249000,43249,COURSE,MGEB12H3,,,,,,
43249001,43249,COURSE,MGEC02H3,,,,,,
71532000,71532,COURSE,MGEB12H3,,,,,,
71532001,71532,COURSE,MGEC06H3,,,,,,
92086000,92086,COURSE,MGEB02H3,,,,,,
92086001,92086,COURSE,MGEB06H3,,,,,,
92086002,92086,COURSE,MGEB11H3,,,,,,
92086003,92086,COURSE,MGEB12H3,,,,,,
92086004,92086,COURSE,MGEC11H3,,,,,,
93594000,93594,MIN_CREDITS_DEPT,,0.5,LEA,,,,
99833000,99833,MIN_CREDITS_DEPT,,0.5,LEA,,,,
53941000,53941,COURSE,MGEB02H3,,,,,,
53941001,53941,COURSE,MGEC40H3,,,,,,
53941002,53941,COURSE,MGEC41H3,,,,,,
44578000,44578,COURSE,MGEB02H3,,,,,,
44578001,44578,COURSE,MGEC02H3,,,,,,
44578002,44578,COURSE,MGEB06H3,,,,,,
44578003,44578,COURSE,MGEC06H3,,,,,,
44578004,44578,COURSE,MGEB11H3,,,,,,
44578005,44578,COURSE,MGEB12H3,,,,,,
44578006,44578,COURSE,MGEC11H3,,,,,,
44578007,44578,MIN_CREDITS_TOTAL,,5.0,,,,,
62599000,62599,COURSE,MGED11H3,,,,,,
27391000,27391,COURSE,MGEC61H3,,,,,,
63125000,63125,COURSE,MGEC11H3,,,,,,
63125001,63125,COURSE,MGEC72H3,,,,,,
63125002,63125,COURSE,MGFC10H3,,,,,,
86149000,86149,COURSE,MGEB11H3,,,,,,
86149001,86149,COURSE,MGAB01H3,,,,,,
86149002,86149,COURSE,MGTA38H3,,,,,,
86149003,86149,COURSE,MGTA35H3,,,,,,
86149004,86149,COURSE,MGTA36H3,,,,,,
70296000,70296,COURSE,MGFB10H3,,,,,,
89473000,89473,COURSE,MGFB10H3,,,,,,
52272000,52272,COURSE,MGFC10H3,,,,,,
92842000,92842,COURSE,MGFC10H3,,,,,,
77682000,77682,COURSE,MGFB10H3,,,,,,
77682001,77682,COURSE,MGFC10H3,,,,,,
55563000,55563,COURSE,MGAB02H3,,,,,,
55563001,55563,COURSE,MGFC10H3,,,,,,
13764000,13764,COURSE,MGFC10H3,,,,,,
60447000,60447,COURSE,MGFC35H3,,,,,,
60447001,60447,COURSE,MGFD10H3,,,,,,
15918000,15918,COURSE,MGFC10H3,,,,,,
91613000,91613,COURSE,MGFC10H3,,,,,,
91613001,91613,COURSE,MGEB12H3,,,,,,
48673000,48673,COURSE,MGFC10H3,,,,,,
61208000,61208,COURSE,MGFC10H3,,,,,,
77904000,77904,COURSE,MGFB10H3,,,,,,
77904001,77904,COURSE,MGFC10H3,,,,,,
65119000,65119,COURSE,MGTA38H3,,,,,,
65119001,65119,COURSE,MGTA35H3,,,,,,
65119002,65119,COURSE,MGTA36H3,,,,,,
84983000,84983,COURSE,MGHB02H3,,,,,,
84983001,84983,COURSE,MGIB02H3,,,,,,
84983002,84983,COURSE,MGHA12H3,,,,,,
84983003,84983,COURSE,MGHB12H3,,,,,,
84983004,84983,COURSE,MGIA12H3,,,,,,
84983005,84983,COURSE,MGIB12H3,,,,,,
17627000,17627,COURSE,MGHB02H3,,,,,,
17627001,17627,COURSE,MGIB02H3,,,,,,
58904000,58904,COURSE,MGHB02H3,,,,,,
58904001,58904,COURSE,MGHA12H3,,,,,,
58904002,58904,COURSE,MGIA12H3,,,,,,
58904003,58904,COURSE,MGTA35H3,,,,,,
58904004,58904,COURSE,MGTA36H3,,,,,,
58904005,58904,COURSE,MGTA38H3,,,,,,
58904006,58904,MIN_CREDITS_TOTAL,,7.5,,,,,
38857000,38857,COURSE,MGHB02H3,,,,,,
38857001,38857,COURSE,MGIB02H3,,,,,,
38857002,38857,COURSE,MGTA35H3,,,,,,
38857003,38857,COURSE,MGTA36H3,,,,,,
38857004,38857,COURSE,MGTA38H3,,,,,,
38857005,38857,COURSE,MGHA12H3,,,,,,
38857006,38857,COURSE,MGIA12H3,,,,,,
38857007,38857,MIN_CREDITS_TOTAL,,7.5,,,,,
4564000,4564,COURSE,MGHB02H3,,,,,,
4564001,4564,COURSE,MGIB02H3,,,,,,
10291000,10291,COURSE,MGEA01H3,,,,,,
10291001,10291,COURSE,MGEA05H3,,,,,,
10291002,10291,COURSE,MGEA02H3,,,,,,
10291003,10291,COURSE,MGEA06H3,,,,,,
10291004,10291,MIN_CREDITS_DEPT,,10.0,LEA,,,,
60867000,60867,COURSE,MGHA12H3,,,,,,
60867001,60867,COURSE,MGIA12H3,,,,,,
60867002,60867,COURSE,MGHB02H3,,,,,,
60867003,60867,COURSE,MGIB02H3,,,,,,
60867004,60867,COURSE,MGTA35H3,,,,,,
60867005,60867,COURSE,MGTA36H3,,,,,,
60867006,60867,COURSE,MGTA38H3,,,,,,
60867007,60867,MIN_CREDITS_TOTAL,,7.5,,,,,
92186000,92186,COURSE,MGHC02H3,,,,,,
92186001,92186,COURSE,MGIC02H3,,,,,,
51416000,51416,COURSE,MGHA12H3,,,,,,
51416001,51416,COURSE,MGHB12H3,,,,,,
51416002,51416,COURSE,MGIA12H3,,,,,,
51416003,51416,COURSE,MGIB12H3,,,,,,
59924000,59924,COURSE,MGHA12H3,,,,,,
59924001,59924,COURSE,MGHB12H3,,,,,,
59924002,59924,COURSE,MGIA12H3,,,,,,
59924003,59924,COURSE,MGIB12H3,,,,,,
80708000,80708,COURSE,MGHA12H3,,,,,,
80708001,80708,COURSE,MGHB12H3,,,,,,
80708002,80708,COURSE,MGIA12H3,,,,,,
80708003,80708,COURSE,MGIB12H3,,,,,,
88945000,88945,COURSE,MGHA12H3,,,,,,
88945001,88945,COURSE,MGHB12H3,,,,,,
88945002,88945,COURSE,MGIA12H3,,,,,,
88945003,88945,COURSE,MGIB12H3,,,,,,
17841000,17841,COURSE,MGHA12H3,,,,,,
17841001,17841,COURSE,MGHB12H3,,,,,,
17841002,17841,COURSE,MGIA12H3,,,,,,
17841003,17841,COURSE,MGIB12H3,,,,,,
67331000,67331,COURSE,MGHA12H3,,,,,,
67331001,67331,COURSE,MGIA12H3,,,,,,
67331002,67331,COURSE,MGHB02H3,,,,,,
67331003,67331,COURSE,MGIB02H3,,,,,,
67331004,67331,COURSE,MGTA38H3,,,,,,
67331005,67331,COURSE,MGTA35H3,,,,,,
67331006,67331,COURSE,MGTA36H3,,,,,,
67331007,67331,MIN_CREDITS_TOTAL,,7.5,,,,,
35934000,35934,PROGRAM_ENROLLMENT,,,,,mib,,
51013000,51013,COURSE,MGMA01H3,,,,,,
51013001,51013,COURSE,MGIA01H3,,,,,,
55940000,55940,COURSE,MGAB02H3,,,,,,
55940001,55940,COURSE,MGIA01H3,,,,,,
55940002,55940,COURSE,MGFB10H3,,,,,,
55940003,55940,COURSE,MGIB02H3,,,,,,
55940004,55940,MIN_CREDITS_TOTAL,,10.0,,,,,
78729000,78729,COURSE,MGIB02H3,,,,,,
89327000,89327,MIN_CREDITS_TOTAL,,10.0,,,,,
72586000,72586,COURSE,MGAB03H3,,,,,,
72586001,72586,COURSE,MGIA01H3,,,,,,
72586002,72586,COURSE,MGIA12H3,,,,,,
72586003,72586,COURSE,MGIB12H3,,,,,,
72586004,72586,COURSE,MGIB02H3,,,,,,
